92	-4	0
93	-4	0
94	-4	0
95	-4	0
96	-4	0
97	-4	0
98	-4	0
99	-4	0
100	-4	0
101	-4	0
102	-4	0
103	-4	0
104	-4	0
105	-4.3	0
106	-4.3	0
107	-4.3	0
108	-4.3	0
109	-4.3	0
110	-4.3	0
111	-4.3	0
112	-4.3	0
113	-4.3	0
114	-4.3	0
115	-4.3	0
116	-4.3	0
117	-4.3	0
118	-4.3	0
174	-4	1
175	-4	1
176	-4	1
177	-4	1
178	-4	1
179	-4	1
180	-4	1
181	-4	1
182	-4	0
183	-4	0
184	-4	0
185	-4	0
186	-4	0
187	-4	0
188	-4	0
189	-4	0
190	-4	0
191	-4	0
192	-4	0
193	-4	0
194	-4	0
195	-4.3	0
196	-4.3	0
197	-4.3	0
198	-4.3	0
199	-4.3	0
200	-4.3	0
201	-4.3	0
202	-4.3	0
203	-4.3	0
204	-4.3	0
205	-4.3	0
206	-4.3	0
207	-4.3	0
208	-4.3	0
209	-4.3	0
210	-4.3	0
264	-4.3	1
265	-4.3	1
266	-4.3	1
267	-4.3	1
268	-4.3	1
269	-4.3	1
270	-4.3	1
271	-4.3	1
272	-4.3	1
273	-4.3	1
274	-4.3	1
294	-4.3	1
295	-4.3	1
296	-4.3	1
297	-4.3	1
298	-4.3	1
299	-4.3	1
300	-4.3	1
301	-4.3	1
302	-4.3	1
303	-4.3	1
304	-4.3	1
305	-4.3	1
306	-4.3	1
307	-4.3	1
308	-4.3	1
346	-4	0
347	-4	0
348	-4.3	0
349	-4.3	0
350	-4.3	0
351	-4.3	0
394	-4.3	0
395	-4.3	0
396	-4.3	0
397	-4.3	0
398	-4.3	0
399	-4.3	0
400	-4.3	1
401	-4.3	1
402	-4.3	0
403	-4.3	0
404	-4.3	0
406	-4	0
407	-4	0
408	-4	0
409	-4	0
410	-4	0
411	-4	0
412	-4	0
413	-4	0
414	-4	0
415	-4	0
416	-4	0
417	-4	0
418	-4	0
419	-4	0
420	-4	0
421	-4	0
422	-4	0
423	-4	0
424	-4	0
425	-4	0
426	-4	0
427	-4	0
428	-4	0
429	-4	0
430	-4.3	0
431	-4.3	0
433	-4.3	0
434	-4.3	0
435	-4.3	0
436	-4.3	0
437	-4.3	0
438	-4.3	0
439	-4.3	0
440	-4.3	0
441	-4.3	0
442	-4.3	0
443	-4.3	0
444	-4.3	0
445	-4.3	0
446	-4.3	0
447	-4.3	0
448	-4.3	0
449	-4.3	0
450	-4.3	0
451	-4.3	0
452	-4.3	0
453	-4.3	0
454	-4.3	0
455	-4.3	0
456	-4.3	0
457	-4.3	0
458	-4.3	0
